DATE,FC,오류 유형,오류 내용,PO ID,IPR,벤더ID,벤더명,상품바코드,상품명,수량,PLT,"택배 or 
 업체직접회수",택배 주소,담당자/contact,운송장 출력,"SRMS
 업체회신 일자","D+6
 폐기조건","최종
 처리완료일",최종 처리,Remark 날자,메모,"운송장번호
 (자동)","택배
 진행상태","집하일자
 (택배)","배달일자
 (택배)","화물상태
 (원본)",매칭구분,"중복/재신고
 점검",매칭행(h)
2026-07-30,,16.기타,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438536,A01661947,사우스엑스 유한회사,S0038123218561,MADE IN CHINA SeekFun 인형 정리함 / 1개 아이보리 162CM,2,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438537,A01661947,사우스엑스 유한회사,S0038045277775,TMCTG-A-6C MADE IN CHINA SeekFun 투명 서랍장-B / 화이트 6단,2,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438538,A01661947,사우스엑스 유한회사,S0038045277773,TMCTG-A-5C MADE IN CHINA SeekFun 투명 서랍장-B / 화이트 5단,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"3 / 박스파손 / 업체직접회수 / 8월7일까지 미회수 시 폐기 예정 / SRMS 또는 회송담당자와 소통 (010-9995-9870, Wechat : (XRG1_Center / XRG1_Center2)",136567235,IPR0017438591,A01507509,아크블리스 유한회사,S0036238879135,M900MQ / 블랙,14,2,업체직접회수,,,FALSE,,O,2026-07-31,업체 트럭 회송,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438539,A01661947,사우스엑스 유한회사,S0038017675903,SKF-HBYZ-WT MADE IN CHINA SeekFun 화장대 의자 huaban-HH / 화이트/White 1개,2,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,16.기타,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438540,A01661947,사우스엑스 유한회사,S0038114821786,SSHJ-A-W MADE IN CHINA SeekFun 신축 화대 / 3단 화이트,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136809092,IPR0017438541,A01661947,사우스엑스 유한회사,S0038095198727,SKF-BGCT-4 MADE IN CHINA SeekFun 사무용 서랍장-LL / 화이트 330mm 4단,2,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136809092,IPR0017438542,A01661947,사우스엑스 유한회사,S0037930032700,SKF-BXSZ-WHI MADE IN CHINA SeekFun 접이식 책상 무설치 완제품 -ZZ / 화이트 80cm,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136809092,IPR0017438543,A01661947,사우스엑스 유한회사,S0038095198725,SKF-BGCT-3 MADE IN CHINA SeekFun 사무용 서랍장-LL / 화이트 330mm 3단,2,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136809092,IPR0017438544,A01661947,사우스엑스 유한회사,S0038005986362,SKF-JYXZZ-HT MADE IN CHINA SeekFun 좌식 테이블 jyxzz-HH / 월넛,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136809092,IPR0017438545,A01661947,사우스엑스 유한회사,S0037930032698,SKF-BXSZ-BLA MADE IN CHINA SeekFun 접이식 책상 무설치 완제품 -ZZ / 블랙 80cm,3,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136809092,IPR0017438546,A01661947,사우스엑스 유한회사,S0038095198727,SKF-BGCT-4 MADE IN CHINA SeekFun 사무용 서랍장-LL / 화이트 330mm 4단,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136809092,IPR0017438547,A01661947,사우스엑스 유한회사,S0038095198725,SKF-BGCT-3 MADE IN CHINA SeekFun 사무용 서랍장-LL / 화이트 330mm 3단,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136809092,IPR0017438548,A01661947,사우스엑스 유한회사,S0037930032696,SKF-BXSZ-YUN MADE IN CHINA SeekFun 접이식 책상 무설치 완제품 -ZZ / 내추럴 80cm,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136809092,IPR0017438549,A01661947,사우스엑스 유한회사,S0037930032698,SKF-BXSZ-BLA MADE IN CHINA SeekFun 접이식 책상 무설치 완제품 -ZZ / 블랙 80cm,2,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136809092,IPR0017438550,A01661947,사우스엑스 유한회사,S0037930032700,SKF-BXSZ-WHI MADE IN CHINA SeekFun 접이식 책상 무설치 완제품 -ZZ / 화이트 80cm,3,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136809092,IPR0017438551,A01661947,사우스엑스 유한회사,S0037936395295,SKF-JYC-80 MADE IN CHINA seekfun 접이식 매트리스 간이 침대-ZZ / 화이트 가로 80cm,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136809092,IPR0017438552,A01661947,사우스엑스 유한회사,S0038095847783,YMCBG-A-80Y MADE IN CHINA SeekFun 서랍 거실장-YY / 우드 80cm,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136809092,IPR0017438553,A01661947,사우스엑스 유한회사,S0038090745753,STFMXG-A-7C MADE IN CHINA SeekFun 빈티지 신발장-YY / 7단 월넛,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136809092,IPR0017438554,A01661947,사우스엑스 유한회사,S0038012709963,SKF-CFCWG01-YM MADE IN CHINA SeekFun 전자레인지 수납장 4단 이동식01-HH / 4단 원목색 FREE,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136809092,IPR0017438555,A01661947,사우스엑스 유한회사,S0038012709966,SKF-CFCWG01-WT MADE IN CHINA SeekFun 전자레인지 수납장 4단 이동식01-HH / 4단 화이트 FREE,5,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136809092,IPR0017438556,A01661947,사우스엑스 유한회사,S0038012709962,SKF-CFCWG01-BK MADE IN CHINA SeekFun 전자레인지 수납장 4단 이동식01-HH / 4단 블랙 FREE,2,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136809092,IPR0017438557,A01661947,사우스엑스 유한회사,S0038085376062,KTG-A MADE IN CHINA SeekFun 다용도 거실장 / 월넛 100cm,5,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136809092,IPR0017438558,A01661947,사우스엑스 유한회사,S0038034237534,SKF-ZZSNG-3 MADE IN CHINA SeekFun거실 수납장-HH / 브라운 3단,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136809092,IPR0017438559,A01661947,사우스엑스 유한회사,S0038034237536,SKF-ZZSNG-4 MADE IN CHINA SeekFun거실 수납장-HH / 브라운 4단,2,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438560,A01661947,사우스엑스 유한회사,S0037916598633,SeekFun 주방 확장형 선반 설치 -ZZ MADE IN CHINA / 화이트 1개 42*30cm,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438561,A01661947,사우스엑스 유한회사,S0037916598634,SeekFun 주방 확장형 선반 설치 -ZZ MADE IN CHINA / 화이트 1개 42*40cm,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438562,A01661947,사우스엑스 유한회사,S0038085536217,BX1-A-BES MADE IN CHINA SeekFun 바체어 / 1개 베이지 실버,3,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438563,A01661947,사우스엑스 유한회사,S0037978389105,MADE IN CHINA SeekFun ZDM / 1단 블랙 115cm L,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438564,A01661947,사우스엑스 유한회사,S0038128949402,MADE IN CHINA SeekFun 수납스툴 / 1개 연브라운,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438565,A01661947,사우스엑스 유한회사,S0038123218561,MADE IN CHINA SeekFun 인형 정리함 / 1개 아이보리 162CM,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438566,A01661947,사우스엑스 유한회사,S0038123218558,MADE IN CHINA SeekFun 인형 정리함 / 1개 아이보리 130CM,2,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438567,A01661947,사우스엑스 유한회사,S0038116428679,PXZWJ-A-3C MADE IN CHINA SeekFun 이동식 트롤리-ZY / 3단 화이트,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438568,A01661947,사우스엑스 유한회사,S0038048553042,SSDSG-A-120Y MADE IN CHINA SeekFun 확장형 거실장-YY / 우드 120cm,2,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438569,A01661947,사우스엑스 유한회사,S0038065795491,HWCQC-A-150B MADE IN CHINA SeekFun 에어매트-YY / 베이지 150x200cm,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438570,A01661947,사우스엑스 유한회사,S0037966292924,SKF-ZM-50 MADE IN CHINA SeekFun 책상 책꽂이 shimuzhuomian-HH SKF-ZM-60 / 원목색 50cm 1개,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438571,A01661947,사우스엑스 유한회사,S0037978389107,MADE IN CHINA SeekFun ZDM / 1단 화이트 115cm L,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438572,A01661947,사우스엑스 유한회사,S0038086559293,JYCBG-02 MADE IN CHINA SeekFun 주방 캐비닛 HH / 3단 월넛색 61*91*40cm,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438573,A01661947,사우스엑스 유한회사,S0038128949400,MADE IN CHINA SeekFun 수납스툴 / 1개 연그레이,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438574,A01661947,사우스엑스 유한회사,S0038114821786,SSHJ-A-W MADE IN CHINA SeekFun 신축 화대 / 3단 화이트,3,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438575,A01661947,사우스엑스 유한회사,S0037978389111,MADE IN CHINA SeekFun ZDM / 1단 화이트 95cm M,3,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438576,A01661947,사우스엑스 유한회사,S0038048553042,SSDSG-A-120Y MADE IN CHINA SeekFun 확장형 거실장-YY / 우드 120cm,4,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438577,A01661947,사우스엑스 유한회사,S0037916583635,SKF-MDKTZ-100 SeekFun 모던 거실 테이블 -ZZ MADE IN CHINA / 화이트 100cm,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438578,A01661947,사우스엑스 유한회사,S0037916583636,SKF-MDKTZ-80 SeekFun 모던 거실 테이블 -ZZ MADE IN CHINA / 화이트 80cm,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438579,A01661947,사우스엑스 유한회사,S0038018241078,SKF-ZDCY02-WHI MADE IN CHINA SeekFun 쿠션 식탁 의자02-ZZ / 화이트 1개,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438580,A01661947,사우스엑스 유한회사,S0038018241076,SKF-ZDCY02-BLA MADE IN CHINA SeekFun 쿠션 식탁 의자02-ZZ / 블랙 1개,2,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438581,A01661947,사우스엑스 유한회사,S0038086559293,JYCBG-02 MADE IN CHINA SeekFun 주방 캐비닛 HH / 3단 월넛색 61*91*40cm,1,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438582,A01661947,사우스엑스 유한회사,S0038018241075,SKF-ZDCY02-DGRY MADE IN CHINA SeekFun 쿠션 식탁 의자02-ZZ / 다크 그레이 1개,2,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"1 / 박스파손/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438583,A01661947,사우스엑스 유한회사,S0037978297762,MADE IN CHINA SeekFun DDG / 화이트 100cm 5단,2,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,16.기타,"1 / 초과중량/ 업체직접회수 / 8월 7일까지 미회수시 폐기 예정 / SRMS 또는 회송담당자와 소통회송(담당자 010-9995-9870 , Wechat id : (XRG1_Center / XRG1_Center2)",136549620,IPR0017438584,A01661947,사우스엑스 유한회사,S0037978297762,MADE IN CHINA SeekFun DDG / 화이트 100cm 5단,13,9,업체직접회수,,,FALSE,2026-08-10,O,,,,,,,,,,,,
2026-07-30,,1.파손,"3-F / 박스파손 / 택배회송예정 / 반송 시 폐기 예정 / SRMS 또는 회송담당자와 소통 (010-9995-9870, Wechat : (XRG1_Center / XRG1_Center2)",137103130,IPR0017438594,A01252277,삼무 유한회사,S0034306053339,SAMMU 컴퓨터 의자 Z 스타일 / 회색 Z-CY,2,1,택배,경기도 화성시 우정읍 버들로 947-6,8210-9667-7345,TRUE,,O,,,,,,미확인,,,,미매칭,,
2026-07-30,,1.파손,"3-F / 박스파손 / 택배회송예정 / 반송 시 폐기 예정 / SRMS 또는 회송담당자와 소통 (010-9995-9870, Wechat : (XRG1_Center / XRG1_Center2)",137103130,IPR0017438595,A01252277,삼무 유한회사,S0034306252649,SAMMU 인체공학 컴퓨터 의자 S 스타일 / 검은색 S-CY38L,1,1,택배,경기도 화성시 우정읍 버들로 947-6,8210-9667-7345,TRUE,,O,,,,,,미확인,,,,미매칭,,
2026-07-30,,1.파손,"3-F / 박스파손 / 택배회송예정 / 반송 시 폐기 예정 / SRMS 또는 회송담당자와 소통 (010-9995-9870, Wechat : (XRG1_Center / XRG1_Center2)",137103130,IPR0017438596,A01252277,삼무 유한회사,S0034880835773,SAMMU 컴퓨터 책상 YX / 검은색,1,1,택배,경기도 화성시 우정읍 버들로 947-6,8210-9667-7345,TRUE,,O,,,,,,미확인,,,,미매칭,,
2026-07-31,,1.파손,"1-F/박스파손/택배회송예정/반송시 폐기 진행/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",131998228,IPR0017453627,A01261940,(유)잉주,S0035133432531,33-ZGJ-CTG-03 / 1개 화이트40*40*58,1,1,택배,인천광역시 서구 북항단지로 91 로지스포트 인천물류센터 6층 오른쪽 첫번째 창고 씨케이국제 （jiluo）,8210-7382-7222,TRUE,,O,,,,,,미확인,,,,미매칭,,
2026-07-31,,1.파손,"1-D/박스파손/택배회송예정/반송시 폐기 진행/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",131998228,IPR0017453626,A01261940,(유)잉주,S0034882925422,Tixpra 리빙 프리미엄 티 테이블 럭셔리 심플 모던 스몰 타입 티 테이블 / 100*50cm 화이트 텍스처,1,1,택배,인천광역시 서구 북항단지로 91 로지스포트 인천물류센터 6층 오른쪽 첫번째 창고 씨케이국제 （jiluo）,8210-7382-7222,TRUE,,O,,,,,,미확인,,,,미매칭,,
2026-07-31,,1.파손,"1-D/박스파손/택배회송예정/반송시 폐기 진행/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",131998228,IPR0017453625,A01261940,(유)잉주,S0035800856080,33-hzq-cj003 / 100*50 그레이,1,1,택배,인천광역시 서구 북항단지로 91 로지스포트 인천물류센터 6층 오른쪽 첫번째 창고 씨케이국제 （jiluo）,8210-7382-7222,TRUE,,O,,,,,,미확인,,,,미매칭,,
2026-07-31,,16.기타,"1-D/박스파손/택배회송예정/반송시 폐기 진행/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",130172249,IPR0017453624,A01591686,메르하임,S2025082010801,RF-108 캠핑테이블 / 대형 블랙 104cm,3,1,택배,충청남도 당진시 송악읍 고잔1길 22-16,8210-3080-4882,TRUE,,O,,,,,,미확인,,,,미매칭,,
2026-07-31,,16.기타,"1-C/박스파손/택배회송예정/반송시 폐기 진행/SRMS 또는 회송 담당자와 소통 (010-9995-9870, Wechat : XRG1_Center, XRG1_Center2)",133435017,IPR0017453622,A01706454,온프리,S0037234330198,메르하임 IGT 휴대용 접이식 캠핑테이블 / 카본 블랙 대 58cm,3,1,택배,충청남도 당진시 송악읍 고잔1길 22-16 -,8210-8252-4882,TRUE,,O,,,,,,미확인,,,,미매칭,,
